id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
689851221722517148,Home in San Diego · ★4.80 · 4 bedrooms · 4 beds · 4 baths,326010257,AvantStay San Diego,,Midtown,32.743053,-117.177614,Entire home/apt,299,1,15,2023-04-09,0.33,59,304,1,"STR-01356L, 630706"
689852158546218040,Home in San Diego · ★4.78 · 4 bedrooms · 4 beds · 4 baths,326010257,AvantStay San Diego,,Midtown,32.743011,-117.177546,Entire home/apt,761,1,27,2023-05-28,0.55,59,311,5,"STR-01357L, 630704"
689853085486872483,Home in San Diego · ★4.67 · 2 bedrooms · 2 beds · 2 baths,326010257,AvantStay San Diego,,Midtown,32.7430886,-117.1775022,Entire home/apt,725,1,30,2023-01-16,0.58,59,311,5,"STR-01357L, 630704"
689854015580874635,Home in San Diego · ★4.55 · 2 bedrooms · 2 beds · 2 baths,326010257,AvantStay San Diego,,Midtown,32.7430561,-117.1776076,Entire home/apt,707,1,33,2023-06-12,0.64,59,316,3,"STR-01355L, 630703"
689854945219081742,Home in San Diego · ★4.59 · 3 bedrooms · 3 beds · 2 baths,326010257,AvantStay San Diego,,Grant Hill,32.708179,-117.131507,Entire home/apt,226,1,86,2023-05-17,1.36,59,314,11,"STR-04659L, 625801"
689855870618260739,Home in San Diego · ★4.50 · 5 bedrooms · 5 beds · 3 baths,326010257,AvantStay San Diego,,Grant Hill,32.708267,-117.1312371,Entire home/apt,429,1,36,2023-04-24,0.78,59,286,7,"STR-04673L, 631542"
689856797503061324,Home in San Diego · ★4.43 · 2 bedrooms · 2 beds · 1 bath,326010257,AvantStay San Diego,,Grant Hill,32.7084,-117.13114,Entire home/apt,222,1,23,2023-06-11,0.53,59,300,2,"STR-04673L, 632925"
689857727604081720,Home in San Diego · ★4.71 · 7 bedrooms · 7 beds · 4 baths,326010257,AvantStay San Diego,,Grant Hill,32.7082711,-117.1312018,Entire home/apt,346,1,24,2023-06-18,0.55,59,281,10,"STR-04673L, 631542"
689860559481544889,Home in San Diego · ★4.71 · 3 bedrooms · 3 beds · 2 baths,326010257,AvantStay San Diego,,La Jolla,32.83497,-117.275989,Entire home/apt,841,1,83,2023-06-11,1.57,59,278,14,"STR-00553L, 630123"
689861480188817577,Home in San Diego · ★4.49 · 4 bedrooms · 4 beds · 2 baths,326010257,AvantStay San Diego,,La Jolla,32.8149567,-117.27256,Entire home/apt,405,1,96,2023-06-19,1.48,59,320,17,"STR-00527L, 623881"
689862413653732470,Home in San Diego · ★4.77 · 2 bedrooms · 2 beds · 2 baths,326010257,AvantStay San Diego,,La Jolla,32.8432137,-117.2801487,Entire home/apt,437,1,100,2023-06-21,1.98,59,319,7,"STR-01378L, 604022"
689863337674485292,Home in San Diego · ★4.82 · 5 bedrooms · 8 beds · 3.5 baths,326010257,AvantStay San Diego,,Ocean Beach,32.7395194,-117.2453825,Entire home/apt,938,1,71,2023-06-07,1.59,59,305,19,"STR-03924L, 633065"
689864257892820028,Rental unit in San Diego · ★4.60 · 1 bedroom · 2 beds · 1 bath,326010257,AvantStay San Diego,,La Jolla,32.8488295,-117.2715383,Entire home/apt,163,1,70,2023-04-28,1.91,59,286,20,"STR-01789L, 634707"
689865185721963381,Rental unit in San Diego · ★4.48 · 1 bedroom · 1 bed · 1 bath,326010257,AvantStay San Diego,,La Jolla,32.8488295,-117.2715383,Entire home/apt,214,1,46,2023-06-17,1.25,59,303,11,"STR-01784L, 634764"
689866114274313276,Rental unit in San Diego · ★4.74 · 1 bedroom · 1 bed · 1 bath,326010257,AvantStay San Diego,,La Jolla,32.8488295,-117.2715383,Entire home/apt,187,1,68,2023-06-19,1.81,59,251,17,"STR-01785L, 634704"
689867066468650575,Rental unit in San Diego · ★4.60 · 1 bedroom · 1 bed · 1 bath,326010257,AvantStay San Diego,,La Jolla,32.8488295,-117.2715383,Entire home/apt,172,1,45,2023-06-13,1.36,59,290,18,"STR-01788L, 634707"
689868003137691249,Rental unit in San Diego · ★4.83 · 6 bedrooms · 9 beds · 3 baths,326010257,AvantStay San Diego,,Park West,32.733027,-117.159705,Entire home/apt,647,1,35,2023-06-18,0.81,59,126,12,"STR-02016L, 633576"
689868929374994339,Home in San Diego · ★4.63 · 3 bedrooms · 4 beds · 2 baths,326010257,AvantStay San Diego,,Mission Bay,32.76443400000001,-117.252175,Entire home/apt,1444,1,65,2023-05-29,1.28,59,327,14,"STR-02015L, 51341"
689905683343525972,Home in San Diego · 1 bedroom · 1 bed · 1 private bath,159355723,Outsite,,North Hills,32.73941,-117.12493,Private room,131,31,2,2022-10-04,0.22,10,221,2,
689972877670666644,Rental unit in San Diego · 1 bedroom · 1 bed · 1 private bath,270682475,Pedro,,College Area,32.77338,-117.07316,Private room,90,31,2,2022-09-21,0.19,1,0,2,
690021857107375690,Home in San Diego · ★4.93 · 2 bedrooms · 2 beds · 1 bath,129948195,Kristen,,Ocean Beach,32.74814,-117.24706,Entire home/apt,322,2,43,2023-06-11,4.39,2,324,43,"STR-00697L, 643757"
690088722684246212,Condo in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1521496,Amir,,Little Italy,32.7221734,-117.1689827,Entire home/apt,314,30,6,2023-02-26,0.64,1,265,6,"STR-06131L, 646865"
690255493226006707,Condo in San Diego · ★5.0 · 2 bedrooms · 5 beds · 2 baths,466663446,Venetian,,University City,32.86755,-117.22093,Entire home/apt,389,31,4,2023-01-27,0.41,18,96,4,
690282208289923214,Condo in San Diego · ★4.70 · 1 bedroom · 2 beds · 1 bath,466663446,Venetian,,University City,32.86586,-117.2208,Entire home/apt,219,31,10,2023-05-15,0.95,18,176,10,
690303890504163797,Home in San Diego · 2 bedrooms · 2 beds · 2 baths,2592135,Nikole,,North Hills,32.75495,-117.14054,Private room,100,31,0,,,2,83,0,
690458619259040078,Home in San Diego · ★4.40 · 3 bedrooms · 8 beds · 1 bath,459949299,Dotan,,Ocean Beach,32.75225657505993,-117.2429671597875,Entire home/apt,578,2,5,2023-04-30,0.64,5,252,5,"STR-01755L, 643709"
690477075826952982,Rental unit in San Diego · ★4.92 · 1 bedroom · 2 beds · 1 bath,126644161,Evolve,,Midtown District,32.72724,-117.22567,Entire home/apt,168,2,13,2023-06-11,1.27,81,335,13,STR-02209L
690600959268693502,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1911745,Rebecca,,Roseville,32.73632,-117.23099,Private room,95,2,22,2023-06-07,3.75,1,321,22,
690644255326240331,Home in San Diego · ★4.83 · 2 bedrooms · 2 beds · 2 baths,43349223,Evan,,Mission Bay,32.78726,-117.2368,Entire home/apt,342,2,42,2023-06-16,4.09,72,89,42,"STR-02592L, 643351"
690665590334186675,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,12585254,Charles,,Little Italy,32.724356148732,-117.16714353414915,Private room,89,1,7,2023-06-11,2.12,3,6,7,
690677762614638113,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,43352282,Margaret,,Carmel Valley,32.91254,-117.22186,Private room,162,3,3,2023-04-24,0.29,1,341,3,
690742300667569748,Home in San Diego · ★4.91 · 1 bedroom · 2 beds · 1 private bath,222428400,Lilia,,Mission Bay,32.58178,-117.06403,Private room,92,2,22,2023-06-20,2.62,1,43,22,"STR-06363L, 645995"
691061078119302342,Home in San Diego · 1 bedroom · 1 bed · 1 shared bath,159355723,Outsite,,North Hills,32.74143,-117.12745,Private room,104,1,2,2023-05-21,0.48,10,329,2,"STR-07375L, 643241"
691088175353438477,Home in San Diego · 1 bedroom · 1 bed · 1 shared bath,159355723,Outsite,,North Hills,32.73919,-117.12599,Private room,99,1,2,2022-09-25,0.20,10,156,2,"STR-07375L, 643241"
691182524530971344,Home in San Diego · ★4.33 · 3 bedrooms · 5 beds · 2 baths,468063056,Dotan,,Pacific Beach,32.8002653,-117.2548359,Entire home/apt,814,2,3,2022-10-23,0.34,4,255,3,"STR-03293L, 644597"
691261933861190775,Home in San Diego · ★3.14 · 1 bedroom · 1 bed · 1 private bath,14064859,Valery,,University City,32.84609,-117.2229,Private room,195,31,7,2023-04-15,0.88,10,292,7,
691420246615954519,Home in San Diego · ★4.62 · Studio · 1 bed · 1 bath,429275258,OB Surf,,Mission Bay,32.7833912,-117.2530293,Entire home/apt,200,2,55,2023-06-17,5.34,5,92,55,"STR-01251L, 622322"
691437857393822593,Home in San Diego · ★4.55 · Studio · 2 beds · 1 bath,429275258,OB Surf,,Mission Bay,32.7833912,-117.2530293,Entire home/apt,269,2,31,2023-06-18,3.16,5,81,31,"STR-01251L, 622322"
691442880685547032,Home in San Diego · 2 bedrooms · 7 beds · 4 baths,429275258,OB Surf,,Mission Bay,32.7833912,-117.2530293,Entire home/apt,1296,2,0,,,5,80,0,"STR-01251L, 622322"
691457089236439636,Rental unit in San Diego · ★4.33 · Studio · 2 beds · 1 bath,456697664,Dena,,Bird Land,32.79418,-117.15656,Entire home/apt,82,1,6,2023-06-21,1.27,73,45,6,Exempt
691927972535221935,Home in San Diego · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,129797731,Jad,,Tierrasanta,32.8359,-117.07955,Private room,55,31,13,2023-03-03,1.32,4,52,13,
691964707817247472,Home in San Diego · 1 bedroom · 2 beds · 1 bath,474679758,Rene,,Mission Bay,32.788,-117.24095,Entire home/apt,350,31,0,,,1,365,0,
691984794572559661,Cottage in San Diego · 2 bedrooms · 5 beds · 2 baths,874515,Luke,,Mission Bay,32.7852651,-117.2537757,Entire home/apt,829,3,1,2022-08-16,0.10,28,331,1,"STR-04113L, 505720"
692017406125483257,Home in San Diego · ★4.97 · 4 bedrooms · 8 beds · 3 baths,55048287,Heather,,Mission Bay,32.7849642,-117.251995,Entire home/apt,818,2,29,2023-06-19,2.96,6,55,29,"STR-06984L, 519670"
692073028409684980,Guesthouse in San Diego · ★4.96 · 1 bedroom · 3 beds · 1 bath,463458508,Terri,,Roseville,32.7435556,-117.216925,Entire home/apt,130,2,54,2023-06-23,5.55,1,111,54,"STR-06809L, 647421"
692083936180638734,Guesthouse in San Diego · ★4.93 · Studio · 1 bed · 1 bath,11851118,Lauren,,North Clairemont,32.83866,-117.19173,Entire home/apt,123,2,72,2023-06-20,7.55,1,113,72,"STR-07186L, 648308"
692108927605169195,Condo in San Diego · ★4.55 · 1 bedroom · 1 bed · 1.5 baths,95019695,Marwa,,Loma Portal,32.74197,-117.23171,Entire home/apt,200,31,11,2023-05-06,1.16,1,350,11,
692153966973243494,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1028043,Jesse,,Moreno Mission,32.76916,-117.18609,Entire home/apt,340,3,5,2023-05-17,0.51,54,352,5,"STR-01049L, 637638"
692182102806156289,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1028043,Jesse,,Moreno Mission,32.76893,-117.18631,Entire home/apt,500,31,3,2023-01-16,0.32,54,215,3,
692187100269133473,Rental unit in San Diego · ★4.67 · 2 bedrooms · 2 beds · 2.5 baths,1028043,Jesse,,Moreno Mission,32.76973,-117.1878,Entire home/apt,493,31,6,2023-04-12,0.68,54,245,6,
692189313351138254,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1028043,Jesse,,Moreno Mission,32.77103,-117.18646,Entire home/apt,315,31,11,2023-05-03,1.11,54,311,11,
692194355485617646,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1028043,Jesse,,Moreno Mission,32.77075,-117.1874,Entire home/apt,348,3,3,2022-11-09,0.31,54,313,3,"STR-07236L, 638306"
692786016583819522,Rental unit in San Diego · ★4.90 · Studio · 2 beds · 1 bath,457865527,Luxe,,Ocean Beach,32.74905,-117.25059,Entire home/apt,354,1,40,2023-06-12,3.88,52,99,40,"STR-05865L, 645535"
692916232624374872,Rental unit in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,42775486,Josh,,West University Heights,32.7523085,-117.1523901,Entire home/apt,125,2,19,2023-06-20,1.99,1,273,19,"STR-05288L, 642927"
693618204101958370,Condo in San Diego · ★4.90 · 2 bedrooms · 2 beds · 1 bath,197541717,Andrew,,North Hills,32.76333,-117.13565,Entire home/apt,197,2,10,2023-06-13,0.97,1,317,10,STR-06761L
693620523971694559,Rental unit in San Diego · 1 bedroom · 2 beds · 1 private bath,12051084,Melissa,,Ocean Beach,32.74476,-117.25372,Private room,145,31,1,2022-09-05,0.10,1,89,1,
693629550658672643,Cottage in San Diego · ★4.91 · 1 bedroom · 2 beds · 1 bath,72728605,Kyle,,Ocean Beach,32.7528501,-117.2467023,Entire home/apt,249,2,34,2023-05-26,3.30,1,49,34,"STR-01877L, 642965"
693749387168387871,Townhouse in San Diego · ★4.94 · 2 bedrooms · 4 beds · 2.5 baths,100011278,Jenevieve,,University City,32.86292,-117.21296,Entire home/apt,271,2,18,2023-06-19,2.05,1,302,18,"STR-05248L, 643886"
694107712551808871,Condo in San Diego · 2 bedrooms · 3 beds · 1.5 baths,415249793,Yasin,,East Village,32.71398,-117.15583,Entire home/apt,896,31,1,2022-09-19,0.11,6,365,1,
694293989500515539,Home in San Diego · ★4.86 · 2 bedrooms · 4 beds · 2 baths,270083233,Shore,,Mission Bay,32.7900095,-117.254235,Entire home/apt,315,3,28,2023-06-08,2.85,5,40,28,"STR-03188L, 606281"
694302780669312884,Home in San Diego · ★4.98 · 4 bedrooms · 5 beds · 2.5 baths,106217357,Sara,,San Ysidro,32.54836,-117.05255,Entire home/apt,527,2,42,2023-06-19,4.41,1,137,42,"STR-08048L, 643996"
694310824523471932,Home in San Diego · ★4.89 · 3 bedrooms · 3 beds · 1 bath,48909479,Trevor,,Loma Portal,32.7518324,-117.2306716,Entire home/apt,281,1,61,2023-06-17,5.92,2,272,61,"STR-03322L, 645107"
694328510570980212,Camper/RV in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,475196172,Ernest,,Southcrest,32.6915757,-117.1062295,Entire home/apt,106,31,7,2023-04-01,0.73,1,298,7,
694358882782693636,Home in San Diego · 2 bedrooms · 2 beds · 2 baths,30044631,Tahel,,Balboa Park,32.72707,-117.12948,Entire home/apt,220,31,2,2022-09-18,0.20,2,0,2,
694452317752750290,Home in San Diego · ★4.64 · 3 bedrooms · 5 beds · 3 baths,37353287,Nancys,,Loma Portal,32.74332,-117.23501,Entire home/apt,313,1,11,2023-06-04,1.26,66,345,11,"STR-03164L, 642360"
694796080069543849,Home in San Diego · 1 bedroom · 1 bed · 1 private bath,132998002,Karina,,Pacific Beach,32.81289238036225,-117.23254293401739,Private room,249,31,0,,,2,365,0,
694897474848581220,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 private bath,23950695,Houman,,Rolando,32.76171,-117.05883,Private room,79,31,7,2023-04-30,0.70,6,75,7,
694942594975023111,Guesthouse in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 private bath,7389995,Dani And Chris,,North Hills,32.737,-117.12126,Private room,85,2,37,2023-06-17,4.29,2,61,37,"STR-01440L, 644643"
694966824154830785,Home in San Diego · ★4.75 · 5 bedrooms · 6 beds · 3.5 baths,162283241,Kimberly,,Allied Gardens,32.81771,-117.08707,Entire home/apt,874,30,8,2023-03-06,0.79,12,2,8,"STR-02109L, 642885"
694973717439334257,Home in Chula Vista · 1 bedroom · 1 bed · 1 private bath,109699771,Alexa,,Rancho Del Rey,32.64387,-117.03058,Private room,60,30,1,2022-10-05,0.11,2,365,1,
695012910255828575,Home in San Diego · 4 bedrooms · 3 beds · 5 baths,5380228,Dawn,,North City,32.97248,-117.19689,Entire home/apt,1200,31,0,,,1,0,0,
695041331678812108,Guesthouse in San Diego · ★4.84 · 1 bedroom · 3 beds · 1 bath,1166413,Kurtis,,Loma Portal,32.74481,-117.24048,Entire home/apt,161,1,43,2023-06-14,4.36,1,312,43,"STR-00690L, 618563"
695483519708783762,Home in San Diego · ★4.45 · 4 bedrooms · 4 beds · 2.5 baths,326010257,AvantStay San Diego,,La Jolla,32.84521,-117.24858,Entire home/apt,1041,2,38,2023-06-19,0.92,59,316,13,"STR-01001L, 634083"
695484450605002169,Home in San Diego · ★4.38 · 6 bedrooms · 8 beds · 4.5 baths,326010257,AvantStay San Diego,,La Jolla,32.84812,-117.25271,Entire home/apt,916,1,13,2023-05-18,1.48,59,304,13,"STR-02014L, 632192"
695485387932100638,Rental unit in San Diego · ★4.75 · 9 bedrooms · 10 beds · 8 baths,326010257,AvantStay San Diego,,Pacific Beach,32.8046644,-117.2419866,Entire home/apt,1080,1,4,2023-04-16,0.16,59,271,1,"STR-00775L, 630729"
695684861629271673,Home in San Diego · 3 bedrooms · 4 beds · 2 baths,475157515,Everview,,La Jolla,32.810059,-117.2670834,Entire home/apt,891,31,0,,,4,266,0,
695753036469365764,Rental unit in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 private bath,32982134,Christie,,Park West,32.73043,-117.16143,Private room,92,2,23,2023-06-07,2.28,4,159,23,
695800496703401047,Home in San Diego · ★4.75 · 2 bedrooms · 2 beds · 1 bath,12747680,Michelle,,City Heights West,32.75153,-117.10373,Entire home/apt,173,31,4,2022-10-24,0.45,1,111,4,Exempt
696291868901374209,Home in San Diego · ★4.86 · 3 bedrooms · 4 beds · 1 bath,377013990,Alper,,Moreno Mission,32.76906,-117.19035,Entire home/apt,120,31,14,2023-04-07,1.43,1,57,14,
696309871080918320,Condo in San Diego · 1 bedroom · 1 bed · 2 baths,49253180,Cole,,Loma Portal,32.74998,-117.22961,Entire home/apt,105,31,0,,,1,250,0,
696379924183076690,Rental unit in Del Mar · ★4.0 · Studio · 1 bed · 1 bath,111814989,Vacasa California,,Del Mar Heights,32.93751,-117.25743,Entire home/apt,164,7,3,2023-02-12,0.38,25,364,3,"STR-01704L, 642906"
696503088612245611,Cottage in San Diego · ★4.84 · 2 bedrooms · 3 beds · 1 bath,79339692,Elijah,,Grant Hill,32.70642,-117.14577,Entire home/apt,188,2,69,2023-06-18,7.99,1,279,69,"STR-05715L, 646443"
696628029258157775,Home in San Diego · 2 bedrooms · 3 beds · 1 bath,433054118,Pahlevon,,Memorial,32.7004,-117.13502,Entire home/apt,229,31,0,,,9,344,0,"STR-03659L, 645285"
696633638063298239,Home in San Diego · 3 bedrooms · 6 beds · 1 bath,433054118,Pahlevon,,Grant Hill,32.70961,-117.12873,Entire home/apt,299,31,1,2023-03-11,0.28,9,348,1,
697093351576120156,Home in San Diego · ★4.60 · 3 bedrooms · 5 beds · 2 baths,326010257,AvantStay San Diego,,Pacific Beach,32.8050903,-117.2517318,Entire home/apt,506,1,5,2023-03-16,0.59,59,287,5,"STR-00481L, 631502"
697265394802689929,Condo in San Diego · ★4.18 · 1 bedroom · 2 beds · 1 bath,466663446,Venetian,,University City,32.86778,-117.22058,Entire home/apt,457,31,11,2023-04-25,1.26,18,2,11,
697354985374163364,Home in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 private bath,71835997,Irina,,Mira Mesa,32.93005,-117.15304,Private room,60,1,25,2023-06-18,2.61,5,252,25,
697534420834184000,Home in San Diego · ★4.96 · 3 bedrooms · 4 beds · 1 bath,148681713,Craig,,Bay Park,32.790836061944134,-117.19161204993725,Entire home/apt,368,2,56,2023-06-23,6.56,1,1,56,"STR-03663L, 644795"
697761451010489034,Condo in San Diego · Studio · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73747,-117.1606,Entire home/apt,234,31,0,,,38,57,0,
697761638857636144,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73744,-117.16068,Entire home/apt,208,1,0,,,38,20,0,Exempt
697761763735639402,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73753,-117.16013,Entire home/apt,208,1,0,,,38,21,0,Exempt
697761895580930070,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73789,-117.16053,Entire home/apt,312,31,0,,,38,57,0,
697762176886808619,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73739,-117.15945,Entire home/apt,208,1,0,,,38,23,0,Exempt
697762340061744596,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73947,-117.1609,Entire home/apt,208,1,0,,,38,20,0,Exempt
697762496520389419,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73747,-117.16056,Entire home/apt,208,1,0,,,38,21,0,Exempt
697762629235134535,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73936,-117.16029,Entire home/apt,208,1,0,,,38,21,0,Exempt
697762770780199457,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73963,-117.16076,Entire home/apt,312,31,0,,,38,57,0,
697762954096435212,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73966,-117.16049,Entire home/apt,208,1,0,,,38,20,0,Exempt
697763345874540837,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,442029804,LiveSuite.Io,,Midtown,32.73783,-117.16047,Entire home/apt,208,1,0,,,38,20,0,Exempt
697764476917078293,Condo in San Diego · 2 bedrooms · 4 beds · 2 baths,442029804,LiveSuite.Io,,Midtown,32.7378,-117.16061,Entire home/apt,1873,1,0,,,38,140,0,Exempt
697764641397840418,Condo in San Diego · 2 bedrooms · 4 beds · 2 baths,442029804,LiveSuite.Io,,Midtown,32.73875,-117.16079,Entire home/apt,1873,1,0,,,38,140,0,Exempt
697764812559299683,Condo in San Diego · 2 bedrooms · 4 beds · 2 baths,442029804,LiveSuite.Io,,Midtown,32.73885,-117.16069,Entire home/apt,1873,1,0,,,38,140,0,Exempt
697765232791508065,Condo in San Diego · 2 bedrooms · 4 beds · 2 baths,442029804,LiveSuite.Io,,Midtown,32.7396,-117.15952,Entire home/apt,1873,1,0,,,38,141,0,Exempt
697765364998884967,Condo in San Diego · 2 bedrooms · 4 beds · 2 baths,442029804,LiveSuite.Io,,Midtown,32.73951,-117.16023,Entire home/apt,1873,1,0,,,38,140,0,Exempt
